,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
B7_mpre_Piano_9_13.wav,2087.902099609375,976.3246459960938,857.314208984375,3948.860595703125,830.50244140625,563.8970336914062,2802.305908203125,966.9057006835938,1135.05859375,1463.2457275390625,2931.465087890625,13344.6484375,B7
D7_bossa-nova_Piano_13.wav,1545.2301025390625,1417.2220458984375,3995.951904296875,854.8970336914062,1597.14306640625,1382.1844482421875,3990.134765625,1821.8638916015625,3407.2197265625,11873.4384765625,2233.245849609375,730.5338745117188,D7
F7_york-samai_Piano_13.wav,1643.7158203125,588.2385864257812,1756.1201171875,1297.6429443359375,2090.437744140625,5283.220703125,982.5217895507812,702.0457153320312,1455.1260986328125,8370.2998046875,1431.7376708984375,431.0603332519531,F7
Eb7_bossa-nova_Piano_b9.wav,416.1485595703125,1157.9930419921875,4028.064453125,12738.4951171875,2273.390869140625,985.1715698242188,2293.5517578125,13798.2197265625,2793.048583984375,2480.33837890625,13359.3837890625,2108.693603515625,Eb7
B7_venda_Piano_b13.wav,1557.6754150390625,288.1493835449219,664.5455932617188,3081.843505859375,588.6822509765625,325.6842956542969,1882.2227783203125,2030.4937744140625,517.1522216796875,644.6199340820312,2134.283935546875,10370.96875,B7
B7_bendir_Piano_#11_b13.wav,1456.7581787109375,295.6735534667969,562.6619262695312,2812.557373046875,631.4366455078125,863.4949340820312,2092.40283203125,999.6632690429688,401.4914245605469,960.4080200195312,2084.34716796875,9451.4755859375,B7
C7_Nawakhat_Piano_9.wav,1956.7020263671875,500.9270324707031,1272.0501708984375,756.4185180664062,1866.4444580078125,908.8977661132812,1659.1131591796875,5621.62744140625,1177.5806884765625,736.7327270507812,3326.114013671875,1099.697509765625,C7
A7_bossa-nova_Piano_13.wav,611.8982543945312,2602.927734375,832.9846801757812,1448.1141357421875,5360.24169921875,1164.2576904296875,467.0389709472656,1280.12744140625,3707.356201171875,11169.4052734375,1771.0318603515625,449.11474609375,A7
A7_agsag-samai_Piano_9.wav,381.2913513183594,1539.9224853515625,524.7260131835938,911.2156372070312,3274.2275390625,717.9378051757812,296.88372802734375,915.5409545898438,2386.20166015625,7138.53369140625,1152.005126953125,400.0503234863281,A7
B7_venda_clapping_Piano_#11.wav,1986.2691650390625,341.1553649902344,733.5204467773438,3837.361328125,734.7816772460938,551.6629638671875,2214.626953125,725.2567749023438,329.0402526855469,711.7767944335938,2660.775634765625,13290.8662109375,B7
G7_samba_Piano_9.wav,875.7255249023438,1696.9805908203125,6704.142578125,1376.7958984375,722.75830078125,2072.770751953125,4269.466796875,12844.5703125,2792.65625,6449.91259765625,1614.759765625,2800.421142578125,G7
Db7_pictures_at_an_exhibition_Piano_13.wav,1209.9801025390625,3026.923095703125,672.7140502929688,1120.5826416015625,917.6142578125,2608.836669921875,1315.0972900390625,2151.749267578125,8061.38134765625,1995.3121337890625,3080.089599609375,1932.2637939453125,Db7
Db7_mpre_Piano_11_b9.wav,1447.4049072265625,3553.920654296875,2252.545166015625,1582.9864501953125,1055.6483154296875,2849.251953125,2110.9736328125,2729.6103515625,10645.2392578125,2154.751953125,874.6940307617188,2312.338623046875,Db7
Db7_spanish_tango_Piano_13.wav,987.205810546875,2294.61279296875,515.8340454101562,888.829345703125,723.9151000976562,2040.0255126953125,1110.597900390625,1753.3201904296875,6593.48095703125,1387.1822509765625,845.528076171875,1488.75732421875,Db7
Ab7_spanish_tango_Piano_b9.wav,2242.618408203125,563.8750610351562,671.1949462890625,2553.403564453125,702.0003051757812,323.8226623535156,1127.2371826171875,2347.090087890625,6973.52587890625,1373.3516845703125,359.511474609375,462.7984619140625,Ab7
Gb7_venda_Piano_9.wav,458.4884338378906,1303.345947265625,327.91241455078125,332.9582824707031,885.628662109375,2635.114990234375,8630.4306640625,1580.14697265625,2138.559814453125,2191.853271484375,11817.2568359375,1872.7701416015625,Gb7
D7_bendir_Piano_9_#11.wav,1448.49169921875,930.93896484375,2343.427490234375,592.3452758789062,1337.10595703125,851.124267578125,2177.028564453125,1270.518310546875,2545.799072265625,8059.611328125,1477.44921875,483.4028625488281,D7
G7_york-samai_Piano_#11.wav,625.4408569335938,2040.1300048828125,3144.212890625,648.8998413085938,277.1741027832031,1076.36328125,2137.669189453125,6124.30908203125,1038.4141845703125,589.7788696289062,438.6740417480469,1506.6402587890625,G7
Ab7_al-saghil-al-sani_Piano_b9.wav,2247.0458984375,572.21484375,670.8107299804688,2560.562255859375,773.583984375,343.0400695800781,1130.0848388671875,2355.247314453125,7229.60205078125,3116.920654296875,591.1959228515625,463.44384765625,Ab7
Gb7_al-saghil-al-sani_Piano_#11.wav,1434.8292236328125,1527.4603271484375,358.881103515625,307.12237548828125,1202.9088134765625,2569.276611328125,7904.06396484375,1320.388427734375,794.6057739257812,2173.89453125,12776.9345703125,2117.895751953125,Gb7
Db7_agogo-samba_Piano_#11_13.wav,1898.3665771484375,4232.15380859375,1408.9869384765625,2025.2403564453125,1381.3154296875,3694.336181640625,3207.007568359375,10992.37109375,16887.818359375,3122.231201171875,1926.7921142578125,3516.869140625,Db7
B7_aka_Piano_#11.wav,4138.47607421875,953.4979858398438,1766.5765380859375,9295.76953125,2222.461669921875,2891.418212890625,6531.06640625,2336.817138671875,1091.515869140625,3250.005859375,6044.373046875,26508.453125,B7
Eb7_mpre_Piano_13.wav,1282.67431640625,1694.935546875,3340.4658203125,10012.30859375,1833.9967041015625,1018.486083984375,1941.0172119140625,11538.5166015625,2600.73095703125,2547.913330078125,14170.0400390625,2325.822021484375,Eb7
Bb7_ngbaka-maibo_Piano_b13_9.wav,1543.4609375,932.8836059570312,3190.079345703125,933.2538452148438,1595.5106201171875,6148.67724609375,2404.03662109375,985.8582153320312,2239.754150390625,4863.8720703125,15638.1064453125,2439.40087890625,Bb7
A7_al-saghil-al-sani_Piano_#11.wav,399.6340637207031,1710.9666748046875,581.7929077148438,1187.2054443359375,3164.6806640625,697.947998046875,279.4570007324219,1310.2095947265625,2397.974853515625,6592.18701171875,1065.1593017578125,283.3912658691406,A7
Ab7_ngbaka-maibo_Piano_b13.wav,5055.85595703125,1176.387451171875,1331.3472900390625,5367.38037109375,2271.330810546875,790.2306518554688,2411.020263671875,4677.8720703125,14239.2236328125,2265.489501953125,599.4976806640625,1135.5167236328125,Ab7
C7_al-saghil-al-sani_Piano_#11.wav,2076.930908203125,465.2602233886719,750.218994140625,713.5816040039062,2042.0206298828125,1150.9503173828125,2170.58447265625,6730.23486328125,1415.220703125,1208.529296875,6524.64599609375,1644.7283935546875,C7
Db7_cinquillo_Piano_11.wav,926.6139526367188,2383.4052734375,521.0440673828125,856.87841796875,705.2001342773438,1922.7562255859375,1233.1505126953125,1766.5567626953125,6604.80126953125,1325.9212646484375,511.9709167480469,1201.9239501953125,Db7
Gb7_Nawakhat_Piano_13.wav,380.8655700683594,1184.7843017578125,310.588623046875,434.1039733886719,773.53076171875,2178.741455078125,7036.17333984375,1179.7230224609375,646.416259765625,1569.82763671875,9319.470703125,1491.4029541015625,Gb7
Ab7_mpre_Piano_b9_13.wav,3257.928955078125,811.8076782226562,959.76025390625,3743.165283203125,1073.552978515625,900.0454711914062,1716.44189453125,3141.067626953125,9406.0673828125,2087.350341796875,576.7854614257812,690.7109375,Ab7
E7_pictures_at_an_exhibition_Piano_b9.wav,498.6695251464844,525.5348510742188,1589.5240478515625,3296.990966796875,10288.3427734375,1859.0489501953125,975.7925415039062,1765.8775634765625,10117.322265625,2155.317138671875,603.9718627929688,1635.7733154296875,E7
G7_al-saghil-al-sani_Piano_13.wav,521.8400268554688,913.8429565429688,3535.4140625,776.0111694335938,495.6484069824219,1195.3282470703125,2565.379150390625,7434.79931640625,1217.0570068359375,631.7576293945312,502.9106140136719,1798.3287353515625,G7
F7_samba_Piano_b13_b9.wav,3365.604736328125,1467.7724609375,650.9716186523438,2033.6851806640625,4428.03955078125,12385.3701171875,2237.76513671875,1366.9483642578125,3343.350830078125,18022.904296875,3054.638916015625,878.5806274414062,F7
B7_bossa-nova_Piano_b13.wav,2555.6875,434.3826904296875,962.865478515625,5035.99560546875,938.8246459960938,508.445556640625,2810.900634765625,1131.633544921875,469.5093688964844,886.75634765625,3441.100830078125,17260.154296875,B7
F7_bossa-nova_Piano_13.wav,2879.431884765625,712.4496459960938,929.8305053710938,1356.15283203125,4190.06201171875,12409.88671875,2030.6094970703125,1131.6641845703125,2749.588623046875,16191.6513671875,2716.795654296875,782.2516479492188,F7
B7_Nawakhat_Piano_9.wav,1308.91259765625,414.418212890625,511.049560546875,2506.596923828125,491.8890686035156,304.9704895019531,1571.7779541015625,521.63330078125,314.4399719238281,566.9827270507812,1763.60009765625,8453.3330078125,B7
G7_venda_Piano_#11.wav,529.7962036132812,1187.2662353515625,3763.308349609375,764.7186889648438,270.3764343261719,889.4812622070312,2554.94482421875,8069.36083984375,1377.2236328125,589.1669311523438,454.6921691894531,1621.7095947265625,G7
Eb7_cinquillo_Piano_9.wav,286.8810119628906,829.6435546875,2247.635009765625,6619.484375,1216.3590087890625,831.6299438476562,1310.1058349609375,7645.22509765625,1653.2216796875,1616.07666015625,8650.931640625,1352.8077392578125,Eb7
E7_bossa-nova_Piano_13.wav,644.4785766601562,808.3474731445312,1851.6688232421875,4413.89013671875,14287.71484375,2216.95263671875,1184.5225830078125,2317.45703125,13460.6181640625,2682.581298828125,779.8015747070312,2212.755126953125,E7
Ab7_venda_clapping_Piano_9.wav,2619.99365234375,649.6273193359375,916.3375854492188,3615.404541015625,876.2284545898438,398.4545593261719,1021.7981567382812,2807.186767578125,9280.8740234375,1637.0037841796875,1468.359375,709.5136108398438,Ab7
Db7_samba_Piano_9.wav,1743.7232666015625,4206.56689453125,1045.73828125,2484.898681640625,1475.40283203125,3592.5751953125,1943.0057373046875,3369.693359375,12863.2314453125,2537.348388671875,972.3523559570312,2611.98681640625,Db7
C7_bossa-nova_Piano_b9.wav,3781.392333984375,1199.8416748046875,1249.9583740234375,1346.71337890625,3978.957275390625,1761.6966552734375,3170.362060546875,10508.60546875,2178.065673828125,1229.155029296875,5368.07470703125,1975.0653076171875,C7
D7_aka_upper_sangha_Piano_b9_b13.wav,6651.38330078125,3880.148681640625,12919.2607421875,4179.01513671875,3772.715576171875,3111.593017578125,6497.71044921875,4211.83203125,7280.17626953125,32236.0703125,22136.263671875,4088.74609375,D7
Eb7_al-saghil-al-sani_Piano_#11.wav,290.7409362792969,1050.193115234375,2351.229248046875,6622.84814453125,1195.5467529296875,642.4666137695312,1400.3709716796875,8665.4716796875,1944.5577392578125,1886.81982421875,8830.3818359375,1390.0186767578125,Eb7
F7_spanish_tango_Piano_13.wav,1828.0145263671875,566.7307739257812,1316.035888671875,1356.2359619140625,2504.399658203125,6644.361328125,1164.6015625,772.968505859375,1772.3900146484375,10427.5458984375,1761.80078125,492.6548156738281,F7
B7_pictures_at_an_exhibition_Piano_b13.wav,1844.16796875,346.6456298828125,793.53857421875,3650.655517578125,709.3036499023438,402.9444885253906,2335.7529296875,2517.256103515625,646.849853515625,929.862548828125,2587.626708984375,12336.6875,B7
A7_spanish_tango_Piano_b9.wav,404.827392578125,1701.8172607421875,548.2356567382812,852.49267578125,3099.865478515625,780.6396484375,301.4939880371094,1265.6788330078125,2394.14013671875,6935.376953125,3418.9345703125,619.6624755859375,A7
Gb7_agogo-samba_Piano_#11.wav,2567.116943359375,3007.228271484375,735.3101196289062,778.515625,3653.307373046875,4904.58642578125,14868.5263671875,2810.81640625,1793.34130859375,3548.003173828125,20523.845703125,3569.950927734375,Gb7
Ab7_venda_Piano_11.wav,2383.284912109375,1263.9500732421875,825.744140625,2735.869384765625,699.583984375,310.97845458984375,895.7772827148438,2345.59521484375,7516.43603515625,1200.0101318359375,261.91326904296875,490.4358215332031,Ab7
Ab7_agsag-samai_Piano_b13.wav,2278.687744140625,546.525146484375,711.125732421875,2734.931640625,773.8760375976562,314.0361633300781,906.2579956054688,2338.813232421875,7507.015625,1194.2882080078125,255.759033203125,481.5227966308594,Ab7
D7_ngbaka-maibo_Piano_13.wav,4131.91064453125,1907.4759521484375,4152.24658203125,1124.9161376953125,2228.091064453125,1600.2587890625,4660.83740234375,2647.825927734375,4703.33740234375,19511.603515625,3579.621337890625,2180.27392578125,D7
C7_bendir_Piano_b9.wav,2217.195068359375,934.2940063476562,897.7435913085938,779.7704467773438,2151.406494140625,1243.8404541015625,2087.013916015625,7620.43798828125,1731.2486572265625,1532.2572021484375,8546.7802734375,1950.8883056640625,C7
Db7_ngbaka-maibo_Piano_b13.wav,1982.4931640625,4688.14111328125,1080.572509765625,2036.4527587890625,1740.4520263671875,3745.939453125,2267.992431640625,4019.181884765625,18663.583984375,11967.1201171875,2335.376953125,3247.199462890625,Db7
Ab7_aka_Piano_13.wav,6390.392578125,1744.7890625,2161.214599609375,9246.984375,2666.61962890625,3351.083740234375,5563.56005859375,6568.78759765625,17774.328125,3104.302734375,1248.8585205078125,1445.0528564453125,Ab7
Db7_york-samai_Piano_b13.wav,837.652099609375,1915.75244140625,433.1261901855469,770.074951171875,723.0126953125,1684.3251953125,940.2291870117188,1561.0389404296875,6567.076171875,4185.23388671875,853.862060546875,1186.3394775390625,Db7
Eb7_ngbaka-maibo_Piano_b9.wav,634.850830078125,2212.564697265625,4390.08740234375,12972.7646484375,3525.78515625,1819.7803955078125,2547.041259765625,14647.6787109375,3570.84765625,4528.70849609375,26349.712890625,4062.774658203125,Eb7
G7_aka_Piano_b9.wav,1777.5491943359375,2619.574951171875,10626.716796875,3050.0654296875,1242.2581787109375,4824.73046875,8205.1796875,26813.794921875,16883.4296875,4103.4150390625,1615.5374755859375,5840.42822265625,G7
Ab7_samba_Piano_9_11.wav,4093.896484375,1205.1165771484375,1293.986572265625,5021.0029296875,1272.8328857421875,611.6290893554688,1915.5982666015625,3888.942626953125,11879.9931640625,1998.5938720703125,1338.9644775390625,1039.0687255859375,Ab7
C7_mpre_Piano_b13.wav,3018.782958984375,657.8101196289062,1208.7249755859375,1292.9522705078125,3164.9140625,1708.9034423828125,3055.298095703125,12083.0107421875,5890.29833984375,2942.4404296875,13733.1044921875,2945.471923828125,C7
Ab7_pictures_at_an_exhibition_Piano_b13.wav,2765.134033203125,670.3890991210938,870.492431640625,3398.218994140625,1190.7005615234375,449.8296813964844,1229.4537353515625,2784.1376953125,8751.13671875,1396.71044921875,334.0912780761719,588.8653564453125,Ab7
C7_ngbaka-maibo_Piano_13.wav,4306.2021484375,939.3637084960938,1499.5634765625,1487.7515869140625,4435.74365234375,2355.997314453125,3945.692138671875,14717.3837890625,3103.405029296875,4439.44091796875,20370.3359375,4246.34033203125,C7
D7_pictures_at_an_exhibition_Piano_11.wav,1508.15478515625,1120.2855224609375,3052.535888671875,681.2137451171875,1253.4783935546875,1022.697509765625,3084.5126953125,3234.728515625,2862.318115234375,9029.1201171875,1691.6798095703125,517.8206176757812,D7
Bb7_al-saghil-al-sani_Piano_#11.wav,267.1242980957031,385.9956359863281,1681.0579833984375,521.0204467773438,1139.0615234375,3338.975830078125,705.535888671875,256.09332275390625,1182.6759033203125,2728.7099609375,8718.650390625,1288.4395751953125,Bb7
Gb7_york-samai_Piano_b13.wav,387.8013916015625,1295.1795654296875,721.5517578125,323.1557922363281,1067.82470703125,2144.8994140625,6356.53955078125,1059.964111328125,732.9065551757812,1964.6812744140625,10474.294921875,1631.3011474609375,Gb7
E7_samba_Piano_b9.wav,796.7229614257812,813.7578735351562,2531.598876953125,4686.57568359375,14738.6552734375,2887.8154296875,1482.3590087890625,2548.412353515625,14384.80859375,3183.324951171875,925.334716796875,2678.294677734375,E7
Gb7_agsag-samai_Piano_#11.wav,605.8373413085938,1325.8470458984375,323.04193115234375,267.4857177734375,880.5529174804688,2635.447998046875,8628.7451171875,1427.9486083984375,722.7088012695312,1964.8885498046875,11815.0029296875,1892.02294921875,Gb7
F7_agogo-samba_Piano_13_#11.wav,3797.596923828125,1050.6939697265625,1887.5350341796875,3057.781494140625,4665.6181640625,12785.2841796875,2583.778076171875,1645.2667236328125,3094.685302734375,17919.86328125,3203.720947265625,1682.0128173828125,F7
Db7_agsag-samai_Piano_#11.wav,985.0383911132812,2573.121337890625,554.4181518554688,884.4996948242188,748.586669921875,2091.249755859375,1029.111083984375,1850.82373046875,6061.66650390625,1257.1734619140625,477.4836730957031,1147.009033203125,Db7
F7_Nawakhat_Piano_b13.wav,1596.1114501953125,873.3109741210938,318.42694091796875,768.2523803710938,2127.930419921875,5905.98681640625,1037.3970947265625,640.0682373046875,1359.373779296875,7770.42236328125,1324.6732177734375,425.5841369628906,F7
C7_agogo-samba_Piano_13_11.wav,3875.4853515625,924.8095092773438,1600.7083740234375,1522.29736328125,4534.9697265625,2895.177001953125,4302.68017578125,17053.6875,4571.298828125,11729.9013671875,18193.15625,3694.947265625,C7
Ab7_aka_upper_sangha_Piano_13.wav,7380.74072265625,1951.3089599609375,2181.909423828125,9095.0791015625,2757.287109375,3527.578857421875,6673.54931640625,6918.66845703125,16913.5234375,2983.971435546875,1424.3564453125,1630.3758544921875,Ab7
B7_aka_upper_sangha_Piano_b9.wav,12309.2919921875,2208.1396484375,1967.21630859375,9732.6171875,2233.38720703125,1073.9520263671875,5716.47802734375,2423.405517578125,1258.7904052734375,4501.06689453125,6772.27392578125,28713.236328125,B7
D7_samba_Piano_b9.wav,2514.240478515625,1641.4842529296875,4161.06494140625,1455.6063232421875,1918.755859375,1545.0875244140625,4357.73779296875,2271.411376953125,3799.4697265625,13713.6279296875,2652.982177734375,815.02734375,D7
Gb7_ngbaka-maibo_Piano_13_#11.wav,1878.02294921875,2868.0693359375,828.0402221679688,1497.80517578125,2536.276123046875,4790.32080078125,15015.6337890625,2817.755859375,1582.2681884765625,3686.958251953125,21885.818359375,3648.447021484375,Gb7
Gb7_venda_clapping_Piano_13.wav,553.151611328125,1616.5887451171875,409.1201477050781,485.2232360839844,1006.5408325195312,3257.5439453125,11051.14453125,1754.4896240234375,861.7211303710938,2428.478759765625,14299.5986328125,2232.89697265625,Gb7
G7_pictures_at_an_exhibition_Piano_11.wav,1643.6102294921875,1324.6949462890625,4589.37744140625,942.14501953125,360.258056640625,1226.9459228515625,3059.869140625,9443.9931640625,1502.31494140625,760.56689453125,609.5929565429688,2109.16552734375,G7
C7_venda_clapping_Piano_9.wav,2912.379150390625,615.2485961914062,1034.6512451171875,1034.2081298828125,2972.6689453125,1352.5306396484375,2462.57373046875,8185.556640625,1681.18212890625,985.6754760742188,4081.818359375,1509.3135986328125,C7
Db7_venda_Piano_13.wav,991.1548461914062,2576.636474609375,559.7927856445312,883.4909057617188,755.3347778320312,2159.669677734375,1030.39697265625,1691.2520751953125,6030.455078125,1543.2872314453125,2440.675048828125,1435.2227783203125,Db7
F7_ngbaka-maibo_Piano_#11.wav,4000.064453125,897.7921752929688,626.1976318359375,2545.440185546875,4710.287109375,12876.5048828125,2195.14404296875,1610.6280517578125,3448.7314453125,20142.072265625,3492.3232421875,1834.46044921875,F7
Eb7_venda_Piano_13.wav,593.4130859375,846.2362670898438,2470.00439453125,7371.595703125,1321.0928955078125,606.7652587890625,1400.45751953125,8583.2646484375,1782.3760986328125,1487.1478271484375,7901.78369140625,1296.0531005859375,Eb7
Bb7_cinquillo_Piano_9.wav,655.8169555664062,408.7725830078125,1466.9261474609375,448.083740234375,837.0838012695312,3272.843994140625,695.881103515625,337.8829345703125,909.8349609375,2552.524658203125,8634.2138671875,1319.9371337890625,Bb7
G7_bendir_Piano_#11_b13.wav,555.0910034179688,1392.1390380859375,3670.8203125,1085.7806396484375,408.2839050292969,1358.0484619140625,2482.332275390625,7493.15478515625,1405.9952392578125,692.2748413085938,468.5406188964844,1488.0946044921875,G7
Db7_bendir_Piano_b9_11.wav,989.1062622070312,2481.129150390625,1026.60302734375,1003.507080078125,737.3735961914062,1961.1260986328125,1362.0794677734375,1909.66650390625,7457.39794921875,1665.6417236328125,585.6732788085938,1422.07763671875,Db7
F7_aka_Piano_b13_9.wav,7474.51025390625,3686.975830078125,1908.1407470703125,4350.24609375,7112.67529296875,18926.392578125,4556.07861328125,13015.0498046875,7583.162109375,29506.470703125,5005.84130859375,1759.23583984375,F7
Db7_bossa-nova_Piano_#11.wav,1556.02392578125,4094.4775390625,910.8472290039062,1474.8658447265625,1204.1497802734375,3330.535400390625,1676.3929443359375,3573.560302734375,9692.2548828125,1983.1800537109375,811.302734375,1866.6427001953125,Db7
B7_spanish_tango_Piano_#11.wav,1437.65283203125,288.3033752441406,603.7867431640625,3162.5224609375,653.2454223632812,639.0874633789062,1864.0474853515625,610.9805297851562,304.85101318359375,920.9368286132812,2042.7147216796875,9396.1220703125,B7
A7_ngbaka-maibo_Piano_#11_b13.wav,730.1327514648438,2716.972412109375,1088.508056640625,2536.30322265625,6652.345703125,2106.21337890625,704.9472045898438,2665.1572265625,4442.43603515625,12913.7763671875,2187.581298828125,607.6410522460938,A7
C7_pictures_at_an_exhibition_Piano_b9.wav,2862.752197265625,1480.4222412109375,1072.420654296875,990.46728515625,2857.904541015625,1384.9998779296875,2477.961669921875,8742.3466796875,1809.90283203125,1259.66650390625,6403.18896484375,1823.1846923828125,C7
Dbmin7_venda_clapping_Piano_11.wav,1107.3743896484375,3175.256103515625,698.297119140625,1246.3282470703125,1831.6904296875,1455.6014404296875,1288.677001953125,2091.49169921875,7463.849609375,1343.35400390625,625.2391967773438,1561.4327392578125,Dbmin7
Ebmin7_aka_Piano_#11_13.wav,7262.34716796875,5139.29443359375,5500.68408203125,18611.169921875,3528.376953125,2726.123291015625,4356.99267578125,1997.7774658203125,2537.706787109375,8726.1142578125,39417.56640625,6666.17919921875,Ebmin7
Cmin7_Nawakhat_Piano_13.wav,1914.7998046875,436.4449157714844,753.058837890625,1319.6448974609375,1199.6260986328125,868.9400024414062,1588.158203125,5691.43115234375,1246.2178955078125,1984.0076904296875,3691.2880859375,1040.8477783203125,Cmin7
Cmin7_pictures_at_an_exhibition_Piano_11.wav,2697.051513671875,607.7044677734375,1087.7840576171875,2005.5489501953125,1777.8209228515625,1601.8040771484375,2441.258544921875,8847.5185546875,1621.3128662109375,1287.534912109375,6594.65478515625,1699.2298583984375,Cmin7
Cmin7_venda_Piano_11.wav,2306.728759765625,513.7645263671875,870.5588989257812,1648.0775146484375,1465.36474609375,1217.6005859375,1910.5181884765625,6627.13427734375,1243.2669677734375,872.507080078125,4077.549560546875,1224.23974609375,Cmin7
Gmin7_samba_Piano_11.wav,1586.2161865234375,1766.5084228515625,6540.32568359375,1111.451904296875,640.4182739257812,2766.424560546875,3465.5322265625,12900.0732421875,2146.777587890625,4051.583984375,20661.958984375,3601.474365234375,Gmin7
Ebmin7_bendir_Piano_#11.wav,302.4751892089844,1124.427734375,1933.2818603515625,6539.875,1249.0782470703125,850.1111450195312,1323.162353515625,601.1853637695312,720.817138671875,2485.249267578125,11597.8486328125,1729.9920654296875,Ebmin7
Dmin7_al-saghil-al-sani_Piano_9.wav,1536.9970703125,845.3782348632812,2242.4765625,586.564453125,1498.083984375,1831.2529296875,1263.623291015625,1144.0521240234375,2044.4891357421875,7102.77001953125,1186.0457763671875,432.9756164550781,Dmin7
Fmin7_ngbaka-maibo_Piano_#11.wav,3961.69921875,766.739501953125,750.3837280273438,3781.688720703125,4224.16748046875,12200.2734375,2168.167236328125,4087.091064453125,19068.150390625,3713.5302734375,682.9374389648438,1810.35791015625,Fmin7
Ebmin7_bossa-nova_Piano_9.wav,430.4156188964844,1265.2530517578125,3350.7333984375,12449.328125,2152.256103515625,1263.44091796875,2255.55419921875,1003.5684204101562,841.486328125,2585.764892578125,13598.2529296875,2040.6324462890625,Ebmin7
Abmin7_york-samai_Piano_b13.wav,393.3636779785156,246.2257080078125,663.5599365234375,2717.716552734375,1012.6803588867188,391.8069763183594,1462.7451171875,1666.5218505859375,5891.572265625,976.90380859375,411.0686340332031,1317.212890625,Abmin7
Bbmin7_ngbaka-maibo_Piano_b9_b13.wav,1011.5925903320312,2582.820556640625,895.6478881835938,568.2269287109375,1549.6832275390625,6360.26953125,1828.9029541015625,666.0480346679688,2947.514404296875,4422.65087890625,17779.169921875,3494.4765625,Bbmin7
Ebmin7_spanish_tango_Piano_#11.wav,298.015869140625,1133.1724853515625,1932.0872802734375,6624.80322265625,1300.6251220703125,787.5166015625,1410.51220703125,576.7632446289062,956.76123046875,3688.812255859375,9206.546875,1348.6749267578125,Ebmin7
Gmin7_agogo-samba_Piano_b9_13.wav,647.2579956054688,1682.7703857421875,6849.67529296875,1306.42431640625,1191.0684814453125,3480.37890625,3814.290283203125,13695.7666015625,3616.295166015625,4527.62744140625,20725.462890625,3568.224853515625,Gmin7
Bmin7_pictures_at_an_exhibition_Piano_9.wav,1898.49755859375,791.283203125,2121.153076171875,2181.4638671875,401.9154968261719,479.3985900878906,2240.40087890625,527.4567260742188,464.256103515625,1542.3880615234375,2610.720703125,12242.20703125,Bmin7
Bmin7_venda_clapping_Piano_9.wav,2010.7138671875,636.3923950195312,2060.820068359375,2299.804443359375,398.2765197753906,470.8232116699219,2322.981201171875,534.2544555664062,379.0271911621094,1276.8206787109375,2691.923095703125,13197.4716796875,Bmin7
Ebmin7_agogo-samba_Piano_b9_#11.wav,688.9008178710938,2792.854736328125,3663.314208984375,12581.5009765625,3743.622802734375,1872.9188232421875,2580.043701171875,1161.2919921875,2410.375732421875,8862.3056640625,20014.509765625,2955.175537109375,Ebmin7
Dmin7_mpre_Piano_#11.wav,2555.90283203125,1465.6663818359375,4686.10400390625,1035.7225341796875,1688.4727783203125,2339.70458984375,1783.7625732421875,1768.4375,3736.126220703125,11771.4130859375,1921.3267822265625,670.7976684570312,Dmin7
Bmin7_bossa-nova_Piano_b13.wav,2570.94970703125,655.2960205078125,2744.233154296875,2953.301025390625,502.8917541503906,587.8095703125,2999.817626953125,868.7648315429688,457.3272705078125,1656.87841796875,3486.844482421875,17130.384765625,Bmin7
Gmin7_agsag-samai_Piano_9.wav,311.45166015625,938.2814331054688,3718.704345703125,605.0435180664062,270.2856750488281,1204.2423095703125,2044.6395263671875,7933.859375,1315.8961181640625,2348.483642578125,11936.2265625,2005.9718017578125,Gmin7
Fmin7_york-samai_Piano_13.wav,1695.7213134765625,546.2730712890625,1789.1378173828125,1612.0244140625,1871.7225341796875,5232.79296875,1006.4981079101562,1623.7733154296875,7084.84716796875,1468.7454833984375,253.71971130371094,427.1448974609375,Fmin7
Dmin7_york-samai_Piano_#11.wav,1398.7633056640625,727.3335571289062,1839.86767578125,474.0310974121094,963.4513549804688,1430.7835693359375,1012.11376953125,1040.7281494140625,2234.256591796875,6625.61328125,1091.0821533203125,373.845458984375,Dmin7
Gmin7_al-saghil-al-sani_Piano_#11.wav,349.029296875,1163.124267578125,3567.673095703125,596.86669921875,318.4576416015625,1541.6495361328125,2005.5997314453125,7309.55322265625,1333.7860107421875,2396.06787109375,12411.6162109375,2031.94091796875,Gmin7
Abmin7_agogo-samba_Piano_b9.wav,945.9638061523438,644.9214477539062,1487.0977783203125,6047.943359375,1562.38818359375,820.3095092773438,3629.806640625,3619.240966796875,13123.35546875,10629.2294921875,2297.5185546875,3201.4111328125,Abmin7
Dbmin7_pictures_at_an_exhibition_Piano_b13.wav,1107.8101806640625,3020.807373046875,687.8345336914062,1270.7806396484375,1934.1595458984375,1422.919921875,1266.5235595703125,2142.792236328125,8428.3515625,3532.427490234375,908.8046875,1727.1771240234375,Dbmin7
Amin7_spanish_tango_Piano_13.wav,2189.260009765625,604.5117797851562,348.0755310058594,867.5402221679688,3235.838623046875,635.9898071289062,579.1315307617188,1805.9127197265625,1973.6865234375,6409.02001953125,1094.5826416015625,549.0216064453125,Amin7
